event_id,user_id,account_id,event_name,timestamp,plan_tier,region,acquisition_channel,account_segment,mrr,expansion_amount,session_duration,churned_flag,active_flag,current_mrr,prior_mrr
EVT-03-005955,USR-001633,ACC-00915,subscription_started,2025-12-07T10:00:00.000000,Starter,North America,Partner,Mid-Market,49,0.0,0.0,0,1,49.0,0.0
EVT-03-005956,USR-001663,ACC-00933,subscription_started,2025-12-09T03:00:00.000000,Professional,Latin America,Referral,Enterprise,149,0.0,0.0,0,1,149.0,0.0
EVT-03-005957,USR-001754,ACC-00983,session_started,2025-12-28T01:00:00.000000,Professional,Latin America,Paid Search,SMB,149,0.0,10.2,0,1,149.0,149.0
EVT-03-005958,USR-000590,ACC-00323,feature_used,2025-12-12T22:00:00.000000,Professional,Europe,Paid Search,Mid-Market,149,0.0,4.2,0,1,149.0,149.0
EVT-03-005959,USR-000170,ACC-00091,subscription_cancelled,2025-12-28T07:00:00.000000,Starter,Asia Pacific,Organic,Mid-Market,49,0.0,0.0,1,0,0.0,49.0
EVT-03-005960,USR-001037,ACC-00569,feature_used,2025-12-04T05:00:00.000000,Enterprise,North America,Partner,SMB,499,0.0,2.8,0,1,499.0,499.0
EVT-03-005961,USR-001585,ACC-00884,session_started,2025-12-04T04:00:00.000000,Starter,Latin America,Paid Search,Mid-Market,49,0.0,48.8,0,1,49.0,49.0
EVT-03-005962,USR-000445,ACC-00243,feature_used,2025-12-23T13:00:00.000000,Professional,Asia Pacific,Organic,SMB,149,0.0,32.6,0,1,149.0,149.0
EVT-03-005963,USR-001452,ACC-00806,plan_upgraded,2025-12-19T17:00:00.000000,Professional,North America,Referral,Mid-Market,149,350.0,0.0,0,1,499.0,149.0
EVT-03-005964,USR-000146,ACC-00074,feature_used,2025-12-09T21:00:00.000000,Professional,Europe,Organic,Mid-Market,149,0.0,20.8,0,1,149.0,149.0
EVT-03-005965,USR-001645,ACC-00920,invoice_paid,2025-12-01T07:00:00.000000,Starter,Europe,Organic,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-005966,USR-000655,ACC-00362,invoice_paid,2025-12-09T15:00:00.000000,Starter,North America,Partner,Mid-Market,49,0.0,0.0,0,1,49.0,49.0
EVT-03-005967,USR-000456,ACC-00248,session_started,2025-12-30T21:00:00.000000,Free,Asia Pacific,Paid Search,SMB,0,0.0,6.4,0,1,0.0,0.0
EVT-03-005968,USR-001209,ACC-00667,signed_up,2025-12-02T10:00:00.000000,Enterprise,Europe,Paid Search,Mid-Market,499,0.0,0.0,0,1,499.0,499.0
EVT-03-005969,USR-001703,ACC-00956,subscription_cancelled,2025-12-29T06:00:00.000000,Professional,Asia Pacific,Paid Search,Mid-Market,149,0.0,0.0,1,0,0.0,149.0
EVT-03-005970,USR-000680,ACC-00374,invoice_paid,2025-12-20T09:00:00.000000,Professional,North America,Referral,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-005971,USR-000971,ACC-00533,subscription_started,2025-12-05T13:00:00.000000,Starter,Asia Pacific,Organic,Mid-Market,49,0.0,0.0,0,1,49.0,0.0
EVT-03-005972,USR-000132,ACC-00067,session_started,2025-12-05T04:00:00.000000,Starter,Asia Pacific,Partner,Mid-Market,49,0.0,13.8,0,1,49.0,49.0
EVT-03-005973,USR-001266,ACC-00699,session_started,2025-12-15T01:00:00.000000,Professional,North America,Referral,SMB,149,0.0,6.6,0,1,149.0,149.0
EVT-03-005974,USR-000621,ACC-00342,plan_upgraded,2025-12-10T11:00:00.000000,Free,Europe,Organic,SMB,0,49.0,0.0,0,1,49.0,0.0
EVT-03-005975,USR-000692,ACC-00381,feature_used,2025-12-27T06:00:00.000000,Free,North America,Referral,Mid-Market,0,0.0,12.5,0,1,0.0,0.0
EVT-03-005976,USR-001561,ACC-00871,plan_upgraded,2025-12-13T06:00:00.000000,Free,Europe,Partner,Enterprise,0,49.0,0.0,0,1,49.0,0.0
EVT-03-005977,USR-000187,ACC-00103,signed_up,2025-12-21T03:00:00.000000,Professional,Latin America,Organic,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-005978,USR-001154,ACC-00634,plan_downgraded,2025-12-20T23:00:00.000000,Professional,North America,Organic,SMB,149,0.0,0.0,0,1,49.0,149.0
EVT-03-005979,USR-001290,ACC-00714,plan_upgraded,2025-12-26T08:00:00.000000,Professional,North America,Organic,Mid-Market,149,350.0,0.0,0,1,499.0,149.0
EVT-03-005980,USR-000907,ACC-00497,feature_used,2025-12-26T00:00:00.000000,Professional,Europe,Organic,SMB,149,0.0,33.3,0,1,149.0,149.0
EVT-03-005981,USR-001296,ACC-00718,subscription_cancelled,2025-12-16T16:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,0.0,1,0,0.0,149.0
EVT-03-005982,USR-000613,ACC-00337,session_started,2025-12-19T23:00:00.000000,Professional,Asia Pacific,Organic,SMB,149,0.0,11.3,0,1,149.0,149.0
EVT-03-005983,USR-001192,ACC-00657,feature_used,2025-12-26T22:00:00.000000,Professional,Latin America,Organic,Mid-Market,149,0.0,15.0,0,1,149.0,149.0
EVT-03-005984,USR-000110,ACC-00055,session_started,2025-12-09T23:00:00.000000,Starter,North America,Referral,SMB,49,0.0,19.1,0,1,49.0,49.0
EVT-03-005985,USR-000230,ACC-00123,session_started,2025-12-10T09:00:00.000000,Free,Europe,Referral,SMB,0,0.0,19.5,0,1,0.0,0.0
EVT-03-005986,USR-001509,ACC-00840,session_started,2025-12-06T21:00:00.000000,Professional,Europe,Paid Search,Mid-Market,149,0.0,10.8,0,1,149.0,149.0
EVT-03-005987,USR-000473,ACC-00259,subscription_started,2025-12-01T16:00:00.000000,Starter,Europe,Partner,Mid-Market,49,0.0,0.0,0,1,49.0,0.0
EVT-03-005988,USR-001125,ACC-00617,feature_used,2025-12-07T10:00:00.000000,Starter,Asia Pacific,Partner,SMB,49,0.0,9.3,0,1,49.0,49.0
EVT-03-005989,USR-001644,ACC-00919,session_started,2025-12-23T21:00:00.000000,Starter,Europe,Organic,SMB,49,0.0,15.5,0,1,49.0,49.0
EVT-03-005990,USR-000728,ACC-00398,feature_used,2025-12-03T03:00:00.000000,Starter,North America,Organic,Mid-Market,49,0.0,9.5,0,1,49.0,49.0
EVT-03-005991,USR-001563,ACC-00872,plan_upgraded,2025-12-27T13:00:00.000000,Starter,North America,Organic,Mid-Market,49,100.0,0.0,0,1,149.0,49.0
EVT-03-005992,USR-000799,ACC-00437,feature_used,2025-12-27T01:00:00.000000,Professional,North America,Organic,Mid-Market,149,0.0,7.6,0,1,149.0,149.0
EVT-03-005993,USR-000167,ACC-00088,invoice_paid,2025-12-12T05:00:00.000000,Free,Europe,Paid Search,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-005994,USR-001603,ACC-00895,signed_up,2025-12-18T02:00:00.000000,Starter,Europe,Paid Search,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-005995,USR-001471,ACC-00818,session_started,2025-12-05T23:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,20.6,0,1,149.0,149.0
EVT-03-005996,USR-000600,ACC-00329,feature_used,2025-12-18T09:00:00.000000,Enterprise,Europe,Referral,Mid-Market,499,0.0,30.3,0,1,499.0,499.0
EVT-03-005997,USR-000619,ACC-00341,session_started,2025-12-21T10:00:00.000000,Starter,Europe,Referral,SMB,49,0.0,4.2,0,1,49.0,49.0
EVT-03-005998,USR-001183,ACC-00651,feature_used,2025-12-14T14:00:00.000000,Free,North America,Referral,Enterprise,0,0.0,26.0,0,1,0.0,0.0
EVT-03-005999,USR-001755,ACC-00984,subscription_started,2025-12-06T15:00:00.000000,Starter,North America,Paid Search,Mid-Market,49,0.0,0.0,0,1,49.0,0.0
EVT-03-006000,USR-000808,ACC-00441,plan_downgraded,2025-12-11T10:00:00.000000,Starter,Asia Pacific,Paid Search,SMB,49,0.0,0.0,0,1,0.0,49.0
EVT-03-006001,USR-000482,ACC-00264,subscription_started,2025-12-08T13:00:00.000000,Free,Asia Pacific,Referral,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-006002,USR-000050,ACC-00026,invoice_paid,2025-12-23T20:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006003,USR-000458,ACC-00249,session_started,2025-12-15T19:00:00.000000,Starter,Asia Pacific,Organic,SMB,49,0.0,30.6,0,1,49.0,49.0
EVT-03-006004,USR-000850,ACC-00462,plan_upgraded,2025-12-28T15:00:00.000000,Professional,Europe,Organic,Mid-Market,149,350.0,0.0,0,1,499.0,149.0
EVT-03-006005,USR-001698,ACC-00953,plan_upgraded,2025-12-26T09:00:00.000000,Professional,Europe,Organic,Enterprise,149,350.0,0.0,0,1,499.0,149.0
EVT-03-006006,USR-000624,ACC-00344,feature_used,2025-12-20T22:00:00.000000,Professional,Europe,Organic,SMB,149,0.0,15.1,0,1,149.0,149.0
EVT-03-006007,USR-000350,ACC-00189,feature_used,2025-12-11T16:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,10.1,0,1,149.0,149.0
EVT-03-006008,USR-000611,ACC-00335,session_started,2025-12-13T11:00:00.000000,Starter,Asia Pacific,Organic,Enterprise,49,0.0,23.8,0,1,49.0,49.0
EVT-03-006009,USR-000059,ACC-00032,feature_used,2025-12-17T18:00:00.000000,Professional,Asia Pacific,Referral,Mid-Market,149,0.0,6.9,0,1,149.0,149.0
EVT-03-006010,USR-001538,ACC-00856,invoice_paid,2025-12-14T20:00:00.000000,Enterprise,Europe,Referral,Mid-Market,499,0.0,0.0,0,1,499.0,499.0
EVT-03-006011,USR-000185,ACC-00102,session_started,2025-12-02T01:00:00.000000,Free,North America,Paid Search,Mid-Market,0,0.0,3.0,0,1,0.0,0.0
EVT-03-006012,USR-001008,ACC-00554,session_started,2025-12-20T17:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,9.1,0,1,149.0,149.0
EVT-03-006013,USR-001001,ACC-00550,signed_up,2025-12-21T04:00:00.000000,Starter,Europe,Partner,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-006014,,ACC-00985,session_started,2025-12-24T08:00:00.000000,Starter,North America,Referral,Enterprise,49,0.0,34.1,0,1,49.0,49.0
EVT-03-006015,USR-001579,ACC-00880,feature_used,2025-12-28T04:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,57.7,0,1,149.0,149.0
EVT-03-006016,USR-001080,ACC-00591,session_started,2025-12-10T13:00:00.000000,Enterprise,Europe,Organic,SMB,499,0.0,5.5,0,1,499.0,499.0
EVT-03-006017,USR-000933,ACC-00513,plan_upgraded,2025-12-14T06:00:00.000000,Professional,Asia Pacific,Organic,SMB,149,350.0,0.0,0,1,499.0,149.0
EVT-03-006018,USR-000333,ACC-00178,feature_used,2025-12-19T12:00:00.000000,Starter,North America,Organic,SMB,49,0.0,4.1,0,1,49.0,49.0
EVT-03-006019,USR-000148,ACC-00075,session_started,2025-12-24T18:00:00.000000,Starter,North America,Organic,SMB,49,0.0,2.4,0,1,49.0,49.0
EVT-03-006020,USR-001760,ACC-00988,session_started,2025-12-19T20:00:00.000000,Enterprise,Europe,Partner,Mid-Market,499,0.0,11.6,0,1,499.0,499.0
EVT-03-006021,USR-000292,ACC-00157,session_started,2025-12-19T20:00:00.000000,Starter,Europe,Organic,Mid-Market,49,0.0,5.2,0,1,49.0,49.0
EVT-03-006022,USR-001625,ACC-00911,subscription_started,2025-12-04T18:00:00.000000,Starter,Latin America,Referral,SMB,49,0.0,0.0,0,1,49.0,0.0
EVT-03-006023,USR-001250,ACC-00690,session_started,2025-12-03T13:00:00.000000,Professional,North America,Partner,Enterprise,149,0.0,0.9,0,1,149.0,149.0
EVT-03-006024,USR-001686,ACC-00945,signed_up,2025-12-19T18:00:00.000000,Free,North America,Organic,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-006025,USR-000799,ACC-00437,session_started,2025-12-30T06:00:00.000000,Professional,North America,Organic,Mid-Market,149,0.0,21.0,0,1,149.0,149.0
EVT-03-006026,USR-000014,ACC-00007,invoice_paid,2025-12-27T15:00:00.000000,Free,Latin America,Organic,Mid-Market,0,0.0,0.0,0,1,0.0,0.0
EVT-03-006027,USR-000465,ACC-00254,invoice_paid,2025-12-18T22:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006028,USR-001539,ACC-00857,session_started,2025-12-19T07:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,29.8,0,1,149.0,149.0
EVT-03-006029,USR-001604,ACC-00896,feature_used,2025-12-07T15:00:00.000000,Professional,North America,Organic,Enterprise,149,0.0,12.7,0,1,149.0,149.0
EVT-03-006030,USR-001517,ACC-00844,session_started,2025-12-11T22:00:00.000000,Professional,North America,Partner,SMB,149,0.0,3.9,0,1,149.0,149.0
EVT-03-006031,USR-000364,ACC-00197,invoice_paid,2025-12-07T10:00:00.000000,Enterprise,Europe,Paid Search,SMB,499,0.0,0.0,0,1,499.0,499.0
EVT-03-006032,USR-001400,ACC-00778,subscription_cancelled,2025-12-26T22:00:00.000000,Professional,Europe,Paid Search,Mid-Market,149,0.0,0.0,1,0,0.0,149.0
EVT-03-006033,USR-000429,ACC-00234,session_started,2025-12-01T02:00:00.000000,Starter,Asia Pacific,Referral,SMB,49,0.0,31.2,0,1,49.0,49.0
EVT-03-006034,USR-001071,ACC-00586,plan_downgraded,2025-12-07T00:00:00.000000,Starter,Europe,Paid Search,Enterprise,49,0.0,0.0,0,1,0.0,49.0
EVT-03-006035,USR-000120,ACC-00060,plan_upgraded,2025-12-29T06:00:00.000000,Professional,Asia Pacific,Paid Search,Mid-Market,149,350.0,0.0,0,1,499.0,149.0
EVT-03-006036,USR-000408,ACC-00221,subscription_started,2025-12-06T22:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,0.0,0,1,149.0,0.0
EVT-03-006037,USR-001570,ACC-00876,session_started,2025-12-13T17:00:00.000000,Professional,North America,Organic,SMB,149,0.0,1.0,0,1,149.0,149.0
EVT-03-006038,USR-000682,ACC-00375,invoice_paid,2025-12-11T14:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006039,USR-000079,ACC-00042,invoice_paid,2025-12-24T04:00:00.000000,Enterprise,North America,Organic,Mid-Market,499,0.0,0.0,0,1,499.0,499.0
EVT-03-006040,USR-000420,ACC-00228,feature_used,2025-12-27T15:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,29.7,0,1,149.0,149.0
EVT-03-006041,USR-000270,ACC-00146,invoice_paid,2025-12-19T13:00:00.000000,Professional,Asia Pacific,Partner,Enterprise,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006042,USR-001137,ACC-00624,session_started,2025-12-09T11:00:00.000000,Professional,Europe,Organic,Enterprise,149,0.0,41.2,0,1,149.0,149.0
EVT-03-006043,USR-001629,ACC-00913,subscription_started,2025-12-03T04:00:00.000000,Starter,Europe,Organic,Mid-Market,49,0.0,0.0,0,1,49.0,0.0
EVT-03-006044,USR-000515,ACC-00280,invoice_paid,2025-12-28T04:00:00.000000,Enterprise,Europe,Paid Search,SMB,499,0.0,0.0,0,1,499.0,499.0
EVT-03-006045,USR-001215,ACC-00671,invoice_paid,2025-12-07T22:00:00.000000,Professional,Europe,Paid Search,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006046,USR-000928,ACC-00509,subscription_cancelled,2025-12-27T12:00:00.000000,Starter,Latin America,Paid Search,SMB,49,0.0,0.0,1,0,0.0,49.0
EVT-03-006047,USR-000295,ACC-00159,plan_upgraded,2025-12-22T22:00:00.000000,Starter,Latin America,Organic,SMB,49,100.0,0.0,0,1,149.0,49.0
EVT-03-006048,USR-000014,ACC-00007,session_started,2025-12-08T08:00:00.000000,Free,Latin America,Organic,Mid-Market,0,0.0,3.4,0,1,0.0,0.0
EVT-03-006049,USR-000105,ACC-00053,invoice_paid,2025-12-17T20:00:00.000000,Starter,Europe,Paid Search,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-006050,USR-001152,ACC-00633,session_started,2025-12-14T21:00:00.000000,Starter,North America,Organic,Enterprise,49,0.0,24.3,0,1,49.0,49.0
EVT-03-006051,USR-001005,ACC-00552,feature_used,2025-12-24T15:00:00.000000,Free,Asia Pacific,Partner,SMB,0,0.0,8.6,0,1,0.0,0.0
EVT-03-006052,USR-000926,ACC-00507,session_started,2025-12-23T00:00:00.000000,Professional,North America,Organic,SMB,149,0.0,10.6,0,1,149.0,149.0
EVT-03-006053,USR-000171,ACC-00092,invoice_paid,2025-12-10T14:00:00.000000,Starter,North America,Partner,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-006054,USR-000858,ACC-00467,session_started,2025-12-12T07:00:00.000000,Professional,Latin America,Organic,SMB,149,0.0,19.2,0,1,149.0,149.0
EVT-03-006055,USR-000924,ACC-00505,feature_used,2025-12-16T05:00:00.000000,Professional,North America,Organic,SMB,149,0.0,34.4,0,1,149.0,149.0
EVT-03-006056,USR-001624,ACC-00910,invoice_paid,2025-12-24T09:00:00.000000,Free,North America,Organic,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-006057,USR-000773,ACC-00422,subscription_started,2025-12-06T05:00:00.000000,Starter,Asia Pacific,Paid Search,SMB,49,0.0,0.0,0,1,49.0,0.0
EVT-03-006058,USR-001398,ACC-00776,invoice_paid,2025-12-18T18:00:00.000000,Starter,Europe,Paid Search,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-006059,USR-000216,ACC-00116,subscription_started,2025-12-06T03:00:00.000000,Starter,Asia Pacific,Referral,SMB,49,0.0,0.0,0,1,49.0,0.0
EVT-03-006060,USR-001251,ACC-00691,invoice_paid,2025-12-26T22:00:00.000000,Professional,Latin America,Organic,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006061,USR-000199,ACC-00108,subscription_started,2025-12-04T19:00:00.000000,Professional,Europe,Organic,Enterprise,149,0.0,0.0,0,1,149.0,0.0
EVT-03-006062,USR-000682,ACC-00375,subscription_started,2025-12-01T11:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,0.0,0,1,149.0,0.0
EVT-03-006063,USR-000998,ACC-00547,plan_upgraded,2025-12-07T13:00:00.000000,Professional,Europe,Organic,Mid-Market,149,350.0,0.0,0,1,499.0,149.0
EVT-03-006064,USR-001341,ACC-00744,feature_used,2025-12-31T00:00:00.000000,Starter,Europe,Paid Search,SMB,49,0.0,12.0,0,1,49.0,49.0
EVT-03-006065,USR-000708,ACC-00389,session_started,2025-12-02T14:00:00.000000,Professional,Asia Pacific,Paid Search,SMB,149,0.0,25.0,0,1,149.0,149.0
EVT-03-006066,USR-001397,ACC-00775,feature_used,2025-12-18T11:00:00.000000,Enterprise,North America,Referral,Mid-Market,499,0.0,51.6,0,1,499.0,499.0
EVT-03-006067,USR-000520,ACC-00283,plan_downgraded,2025-12-16T01:00:00.000000,Starter,North America,Paid Search,SMB,49,0.0,0.0,0,1,0.0,49.0
EVT-03-006068,USR-000881,ACC-00480,subscription_started,2025-12-04T09:00:00.000000,Professional,North America,Paid Search,Enterprise,149,0.0,0.0,0,1,149.0,0.0
EVT-03-006069,USR-001062,ACC-00581,signed_up,2025-12-19T14:00:00.000000,Professional,Latin America,Partner,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006070,USR-001093,ACC-00599,subscription_started,2025-12-05T22:00:00.000000,Starter,North America,Referral,SMB,49,0.0,0.0,0,1,49.0,0.0
EVT-03-006071,USR-001247,ACC-00688,subscription_started,2025-12-09T00:00:00.000000,Starter,Asia Pacific,Paid Search,SMB,49,0.0,0.0,0,1,49.0,0.0
EVT-03-006072,USR-000543,ACC-00295,session_started,2025-12-23T11:00:00.000000,Starter,Asia Pacific,Organic,Mid-Market,49,0.0,11.9,0,1,49.0,49.0
EVT-03-006073,USR-001326,ACC-00736,feature_used,2025-12-04T02:00:00.000000,Professional,Latin America,Organic,SMB,149,0.0,0.7,0,1,149.0,149.0
EVT-03-006074,USR-000392,ACC-00211,feature_used,2025-12-15T03:00:00.000000,Free,Europe,Organic,SMB,0,0.0,25.3,0,1,0.0,0.0
EVT-03-006075,USR-000964,ACC-00528,session_started,2025-12-28T17:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,6.0,0,1,149.0,149.0
EVT-03-006076,USR-001420,ACC-00790,invoice_paid,2025-12-14T02:00:00.000000,Professional,North America,Referral,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006077,USR-000270,ACC-00146,session_started,2025-12-19T23:00:00.000000,Professional,Asia Pacific,Partner,Enterprise,149,0.0,5.1,0,1,149.0,149.0
EVT-03-006078,USR-000588,ACC-00322,feature_used,2025-12-07T15:00:00.000000,Starter,North America,Organic,SMB,49,0.0,1.1,0,1,49.0,49.0
EVT-03-006079,USR-000840,ACC-00457,feature_used,2025-12-04T18:00:00.000000,Professional,Europe,Partner,Enterprise,149,0.0,4.6,0,1,149.0,149.0
EVT-03-006080,USR-000623,ACC-00343,subscription_cancelled,2025-12-21T12:00:00.000000,Free,Europe,Organic,Mid-Market,0,0.0,0.0,1,0,0.0,0.0
EVT-03-006081,USR-001352,ACC-00752,session_started,2025-12-22T13:00:00.000000,Enterprise,North America,Paid Search,SMB,499,0.0,12.9,0,1,499.0,499.0
EVT-03-006082,USR-000322,ACC-00171,session_started,2025-12-26T06:00:00.000000,Starter,North America,Paid Search,Mid-Market,49,0.0,29.8,0,1,49.0,49.0
EVT-03-006083,USR-001427,ACC-00793,subscription_started,2025-12-06T08:00:00.000000,Professional,Asia Pacific,Referral,SMB,149,0.0,0.0,0,1,149.0,0.0
EVT-03-006084,USR-000190,ACC-00104,invoice_paid,2025-12-12T23:00:00.000000,Starter,Europe,Partner,Mid-Market,49,0.0,0.0,0,1,49.0,49.0
EVT-03-006085,USR-000213,ACC-00114,subscription_started,2025-12-01T23:00:00.000000,Enterprise,Asia Pacific,Organic,Enterprise,499,0.0,0.0,0,1,499.0,0.0
EVT-03-006086,USR-000149,ACC-00076,feature_used,2025-12-18T18:00:00.000000,Free,Asia Pacific,Paid Search,Enterprise,0,0.0,15.6,0,1,0.0,0.0
EVT-03-006087,USR-001146,ACC-00630,plan_upgraded,2025-12-27T01:00:00.000000,Free,Europe,Partner,SMB,0,49.0,0.0,0,1,49.0,0.0
EVT-03-006088,USR-000562,ACC-00307,session_started,2025-12-05T14:00:00.000000,Free,North America,Referral,SMB,0,0.0,20.0,0,1,0.0,0.0
EVT-03-006089,USR-000188,ACC-00103,feature_used,2025-12-21T13:00:00.000000,Professional,Latin America,Organic,SMB,149,0.0,10.2,0,1,149.0,149.0
EVT-03-006090,USR-000441,ACC-00241,feature_used,2025-12-26T05:00:00.000000,Free,Europe,Organic,SMB,0,0.0,0.9,0,1,0.0,0.0
EVT-03-006091,USR-000289,ACC-00155,subscription_cancelled,2025-12-04T13:00:00.000000,Professional,Europe,Paid Search,SMB,149,0.0,0.0,1,0,0.0,149.0
EVT-03-006092,USR-001776,ACC-00998,subscription_started,2025-12-07T16:00:00.000000,Starter,Asia Pacific,Paid Search,SMB,49,0.0,0.0,0,1,49.0,0.0
EVT-03-006093,USR-000232,ACC-00124,signed_up,2025-12-16T20:00:00.000000,Professional,North America,Organic,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006094,USR-000054,ACC-00029,session_started,2025-12-07T05:00:00.000000,Professional,Asia Pacific,Paid Search,Mid-Market,149,0.0,22.0,0,1,149.0,149.0
EVT-03-006095,USR-000801,ACC-00438,plan_downgraded,2025-12-25T13:00:00.000000,Free,Asia Pacific,Paid Search,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-006096,USR-000192,ACC-00105,subscription_cancelled,2025-12-12T06:00:00.000000,Starter,Asia Pacific,Partner,SMB,49,0.0,0.0,1,0,0.0,49.0
EVT-03-006097,USR-000517,ACC-00281,session_started,2025-12-13T02:00:00.000000,Free,Asia Pacific,Referral,SMB,0,0.0,15.0,0,1,0.0,0.0
EVT-03-006098,USR-001687,ACC-00946,invoice_paid,2025-12-09T09:00:00.000000,Starter,North America,Organic,Mid-Market,49,0.0,0.0,0,1,49.0,49.0
EVT-03-006099,USR-001709,ACC-00960,session_started,2025-12-30T06:00:00.000000,Professional,Europe,Paid Search,Mid-Market,149,0.0,8.8,0,1,149.0,149.0
EVT-03-006100,USR-000802,ACC-00438,invoice_paid,2025-12-29T06:00:00.000000,Free,Asia Pacific,Paid Search,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-006101,USR-001077,ACC-00589,feature_used,2025-12-14T07:00:00.000000,Professional,North America,Referral,SMB,149,0.0,0.7,0,1,149.0,149.0
EVT-03-006102,USR-000532,ACC-00289,session_started,2025-12-29T22:00:00.000000,Starter,Europe,Referral,Mid-Market,49,0.0,10.1,0,1,49.0,49.0
EVT-03-006103,USR-000993,ACC-00544,invoice_paid,2025-12-08T17:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006104,,ACC-00367,session_started,2025-12-14T14:00:00.000000,Professional,North America,Partner,Enterprise,149,0.0,10.2,0,1,149.0,149.0
EVT-03-006105,USR-000648,ACC-00360,feature_used,2025-12-07T06:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,2.7,0,1,149.0,149.0
EVT-03-006106,USR-000953,ACC-00523,feature_used,2025-12-15T14:00:00.000000,Starter,Asia Pacific,Organic,Mid-Market,49,0.0,9.2,0,1,49.0,49.0
EVT-03-006107,USR-001519,ACC-00846,feature_used,2025-12-01T11:00:00.000000,Starter,North America,Organic,SMB,49,0.0,56.8,0,1,49.0,49.0
EVT-03-006108,USR-001556,ACC-00868,feature_used,2025-12-09T16:00:00.000000,Starter,Europe,Partner,SMB,49,0.0,29.5,0,1,49.0,49.0
EVT-03-006109,USR-000699,ACC-00385,invoice_paid,2025-12-12T01:00:00.000000,Starter,North America,Partner,Mid-Market,49,0.0,0.0,0,1,49.0,49.0
EVT-03-006110,USR-001497,ACC-00833,session_started,2025-12-17T02:00:00.000000,Professional,North America,Partner,Mid-Market,149,0.0,15.1,0,1,149.0,149.0
EVT-03-006111,USR-000201,ACC-00109,signed_up,2025-12-06T19:00:00.000000,Enterprise,North America,Paid Search,SMB,499,0.0,0.0,0,1,499.0,499.0
EVT-03-006112,USR-001046,ACC-00574,invoice_paid,2025-12-20T09:00:00.000000,Professional,Europe,Partner,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006113,USR-001749,ACC-00980,feature_used,2025-12-16T13:00:00.000000,Starter,Europe,Organic,Mid-Market,49,0.0,11.5,0,1,49.0,49.0
EVT-03-006114,USR-000297,ACC-00160,session_started,2025-12-13T07:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,11.5,0,1,149.0,149.0
EVT-03-006115,USR-000105,ACC-00053,feature_used,2025-12-01T02:00:00.000000,Starter,Europe,Paid Search,SMB,49,0.0,5.2,0,1,49.0,49.0
EVT-03-006116,USR-001412,ACC-00785,session_started,2025-12-25T15:00:00.000000,Enterprise,North America,Paid Search,Mid-Market,499,0.0,2.4,0,1,499.0,499.0
EVT-03-006117,USR-000146,ACC-00074,invoice_paid,2025-12-06T02:00:00.000000,Professional,Europe,Organic,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-006118,USR-000388,ACC-00209,plan_upgraded,2025-12-10T14:00:00.000000,Professional,Europe,Paid Search,Mid-Market,149,350.0,0.0,0,1,499.0,149.0
EVT-03-006119,USR-001286,ACC-00710,invoice_paid,2025-12-30T03:00:00.000000,Starter,North America,Referral,SMB,49,0.0,0.0,0,1,49.0,49.0
